dteday,hr,instant,casual,registered,cnt,interpolated
2011-12-22,18,8539,11,277,288,False
2011-12-22,19,8540,12,130,142,False
2011-12-22,20,8541,0,33,33,False
2011-12-22,21,8542,2,15,17,False
2011-12-22,22,8543,0,17,17,False
2011-12-22,23,8544,1,10,11,False
2011-12-23,0,8545,2,7,9,False
2011-12-23,1,8546,1,11,12,False
2011-12-23,2,8547,1,12,13,False
2011-12-23,3,8548,0,4,4,False
2011-12-23,4,8549,0,2,2,False
2011-12-23,5,8550,0,8,8,False
2011-12-23,6,8551,0,40,40,False
2011-12-23,7,8552,4,88,92,False
2011-12-23,8,8553,9,173,182,False
2011-12-23,9,8554,4,152,156,False
2011-12-23,10,8555,8,96,104,False
2011-12-23,11,8556,26,148,174,False
2011-12-23,12,8557,14,156,170,False
2011-12-23,13,8558,17,177,194,False
2011-12-23,14,8559,23,177,200,False
2011-12-23,15,8560,12,191,203,False
2011-12-23,16,8561,15,166,181,False
2011-12-23,17,8562,11,129,140,False
2011-12-23,18,8563,4,91,95,False
2011-12-23,19,8564,1,75,76,False
2011-12-23,20,8565,3,47,50,False
2011-12-23,21,8566,0,32,32,False
2011-12-23,22,8567,4,43,47,False
2011-12-23,23,8568,4,21,25,False
2011-12-24,0,8569,3,20,23,False
2011-12-24,1,8570,1,15,16,False
2011-12-24,2,8571,4,22,26,False
2011-12-24,3,8572,0,5,5,False
2011-12-24,4,8573,0,3,3,False
2011-12-24,5,8574,1,3,4,False
2011-12-24,6,8575,0,10,10,False
2011-12-24,7,8576,0,10,10,False
2011-12-24,8,8577,0,27,27,False
2011-12-24,9,8578,3,53,56,False
2011-12-24,10,8579,4,52,56,False
2011-12-24,11,8580,9,62,71,False
2011-12-24,12,8581,15,79,94,False
2011-12-24,13,8582,24,97,121,False
2011-12-24,14,8583,15,70,85,False
2011-12-24,15,8584,15,82,97,False
2011-12-24,16,8585,25,74,99,False
2011-12-24,17,8586,15,53,68,False
2011-12-24,18,8587,2,33,35,False
2011-12-24,19,8588,1,24,25,False
2011-12-24,20,8589,5,19,24,False
2011-12-24,21,8590,4,15,19,False
2011-12-24,22,8591,8,12,20,False
2011-12-24,23,8592,1,16,17,False
2011-12-25,0,8593,2,4,6,False
2011-12-25,1,8594,2,2,4,False
2011-12-25,2,8595,0,2,2,False
2011-12-25,3,8596,1,3,4,False
2011-12-25,4,8597,1,5,6,True
2011-12-25,5,8598,0,1,1,False
2011-12-25,6,8599,0,1,1,False
2011-12-25,7,8600,0,4,4,False
2011-12-25,8,8601,1,4,5,False
2011-12-25,9,8602,3,20,23,False
2011-12-25,10,8603,31,12,43,False
2011-12-25,11,8604,43,42,85,False
2011-12-25,12,8605,25,41,66,False
2011-12-25,13,8606,40,39,79,False
2011-12-25,14,8607,41,45,86,False
2011-12-25,15,8608,43,48,91,False
2011-12-25,16,8609,35,51,86,False
2011-12-25,17,8610,11,33,44,False
2011-12-25,18,8611,7,23,30,False
2011-12-25,19,8612,2,14,16,False
2011-12-25,20,8613,8,18,26,False
2011-12-25,21,8614,4,15,19,False
2011-12-25,22,8615,2,15,17,False
2011-12-25,23,8616,2,14,16,False
2011-12-26,0,8617,5,6,11,False
2011-12-26,1,8618,3,7,10,False
2011-12-26,2,8619,2,5,7,False
2011-12-26,3,8620,3,9,12,True
2011-12-26,4,8621,0,2,2,False
2011-12-26,5,8622,0,4,4,False
2011-12-26,6,8623,0,4,4,False
2011-12-26,7,8624,2,17,19,False
2011-12-26,8,8625,5,13,18,False
2011-12-26,9,8626,24,38,62,False
2011-12-26,10,8627,31,39,70,False
2011-12-26,11,8628,40,51,91,False
2011-12-26,12,8629,34,66,100,False
2011-12-26,13,8630,57,83,140,False
2011-12-26,14,8631,73,80,153,False
2011-12-26,15,8632,26,105,131,False
2011-12-26,16,8633,28,69,97,False
2011-12-26,17,8634,30,67,97,False
2011-12-26,18,8635,21,54,75,False
2011-12-26,19,8636,16,49,65,False
2011-12-26,20,8637,14,42,56,False
2011-12-26,21,8638,10,39,49,False
2011-12-26,22,8639,5,22,27,False
2011-12-26,23,8640,4,25,29,False
2011-12-27,0,8641,3,9,12,False
2011-12-27,1,8642,0,6,6,False
2011-12-27,2,8643,2,2,4,False
2011-12-27,3,8644,0,3,3,False
2011-12-27,4,8645,0,3,3,False
2011-12-27,5,8646,0,8,8,False
2011-12-27,6,8647,0,35,35,False
2011-12-27,7,8648,1,79,80,False
2011-12-27,8,8649,9,155,164,False
2011-12-27,9,8650,19,85,104,False
2011-12-27,10,8651,13,47,60,False
2011-12-27,11,8652,6,24,30,False
2011-12-27,12,8653,8,16,24,False
2011-12-27,13,8654,1,19,20,False
2011-12-27,14,8655,0,14,14,False
2011-12-27,15,8656,2,17,19,False
2011-12-27,16,8657,2,44,46,False
2011-12-27,17,8658,6,109,115,False
2011-12-27,18,8659,9,126,135,False
2011-12-27,19,8660,3,87,90,False
2011-12-27,20,8661,3,66,69,False
2011-12-27,21,8662,11,52,63,False
2011-12-27,22,8663,3,29,32,False
2011-12-27,23,8664,2,24,26,False
2011-12-28,0,8665,0,10,10,False
2011-12-28,1,8666,0,12,12,False
2011-12-28,2,8667,0,7,7,False
2011-12-28,3,8668,0,4,4,False
2011-12-28,4,8669,1,5,6,True
2011-12-28,5,8670,0,9,9,False
2011-12-28,6,8671,1,42,43,False
2011-12-28,7,8672,4,106,110,False
2011-12-28,8,8673,11,206,217,False
2011-12-28,9,8674,18,171,189,False
2011-12-28,10,8675,12,84,96,False
2011-12-28,11,8676,18,93,111,False
2011-12-28,12,8677,32,108,140,False
2011-12-28,13,8678,24,135,159,False
2011-12-28,14,8679,24,96,120,False
2011-12-28,15,8680,16,101,117,False
2011-12-28,16,8681,23,144,167,False
2011-12-28,17,8682,25,225,250,False
2011-12-28,18,8683,10,159,169,False
2011-12-28,19,8684,16,135,151,False
2011-12-28,20,8685,9,70,79,False
2011-12-28,21,8686,7,63,70,False
2011-12-28,22,8687,2,31,33,False
2011-12-28,23,8688,3,36,39,False
2011-12-29,0,8689,4,24,28,False
2011-12-29,1,8690,0,15,15,False
2011-12-29,2,8691,0,3,3,False
2011-12-29,3,8692,0,2,2,False
2011-12-29,4,8693,1,2,3,False
2011-12-29,5,8694,0,10,10,False
2011-12-29,6,8695,2,39,41,False
2011-12-29,7,8696,2,104,106,False
2011-12-29,8,8697,3,207,210,False
2011-12-29,9,8698,15,155,170,False
2011-12-29,10,8699,13,97,110,False
2011-12-29,11,8700,23,99,122,False
2011-12-29,12,8701,12,118,130,False
2011-12-29,13,8702,36,95,131,False
2011-12-29,14,8703,30,112,142,False
2011-12-29,15,8704,27,150,177,False
2011-12-29,16,8705,22,155,177,False
2011-12-29,17,8706,14,226,240,False
2011-12-29,18,8707,15,192,207,False
2011-12-29,19,8708,11,124,135,False
2011-12-29,20,8709,8,88,96,False
2011-12-29,21,8710,8,60,68,False
2011-12-29,22,8711,7,48,55,False
2011-12-29,23,8712,1,44,45,False
2011-12-30,0,8713,4,26,30,False
2011-12-30,1,8714,9,11,20,False
2011-12-30,2,8715,2,10,12,False
2011-12-30,3,8716,0,6,6,False
2011-12-30,4,8717,0,2,2,False
2011-12-30,5,8718,0,10,10,False
2011-12-30,6,8719,1,31,32,False
2011-12-30,7,8720,3,92,95,False
2011-12-30,8,8721,12,193,205,False
2011-12-30,9,8722,19,175,194,False
2011-12-30,10,8723,10,108,118,False
2011-12-30,11,8724,45,126,171,False
2011-12-30,12,8725,38,159,197,False
2011-12-30,13,8726,53,154,207,False
2011-12-30,14,8727,67,178,245,False
2011-12-30,15,8728,56,236,292,False
2011-12-30,16,8729,36,247,283,False
2011-12-30,17,8730,54,188,242,False
2011-12-30,18,8731,19,163,182,False
2011-12-30,19,8732,16,96,112,False
2011-12-30,20,8733,16,75,91,False
2011-12-30,21,8734,11,84,95,False
2011-12-30,22,8735,7,78,85,False
2011-12-30,23,8736,13,60,73,False
2011-12-31,0,8737,7,37,44,False
2011-12-31,1,8738,4,31,35,False
2011-12-31,2,8739,1,27,28,False
2011-12-31,3,8740,1,17,18,False
2011-12-31,4,8741,1,9,10,False
2011-12-31,5,8742,1,0,1,False
2011-12-31,6,8743,1,5,6,False
2011-12-31,7,8744,6,13,19,False
2011-12-31,8,8745,7,42,49,False
2011-12-31,9,8746,18,72,90,False
2011-12-31,10,8747,20,108,128,False
2011-12-31,11,8748,65,152,217,False
2011-12-31,12,8749,93,180,273,False
2011-12-31,13,8750,108,205,313,False
2011-12-31,14,8751,115,185,300,False
2011-12-31,15,8752,89,164,253,False
2011-12-31,16,8753,52,143,195,False
2011-12-31,17,8754,28,101,129,False
2011-12-31,18,8755,13,80,93,False
2011-12-31,19,8756,19,73,92,False
2011-12-31,20,8757,8,63,71,False
2011-12-31,21,8758,2,50,52,False
2011-12-31,22,8759,2,36,38,False
2011-12-31,23,8760,4,27,31,False
2012-01-01,0,8761,5,43,48,False
2012-01-01,1,8762,15,78,93,False
2012-01-01,2,8763,16,59,75,False
2012-01-01,3,8764,11,41,52,False
2012-01-01,4,8765,0,8,8,False
2012-01-01,5,8766,0,5,5,False
2012-01-01,6,8767,1,1,2,False
2012-01-01,7,8768,1,6,7,False
2012-01-01,8,8769,4,10,14,False
2012-01-01,9,8770,13,27,40,False
2012-01-01,10,8771,18,52,70,False
2012-01-01,11,8772,40,98,138,False
2012-01-01,12,8773,58,143,201,False
2012-01-01,13,8774,82,141,223,False
2012-01-01,14,8775,120,147,267,False
2012-01-01,15,8776,101,164,265,False
2012-01-01,16,8777,68,147,215,False
2012-01-01,17,8778,36,75,111,False
2012-01-01,18,8779,25,81,106,False
2012-01-01,19,8780,20,85,105,False
2012-01-01,20,8781,25,58,83,False
2012-01-01,21,8782,10,61,71,False
2012-01-01,22,8783,13,53,66,False
2012-01-01,23,8784,4,25,29,False
2012-01-02,0,8785,8,31,39,False
2012-01-02,1,8786,1,11,12,False
2012-01-02,2,8787,1,6,7,False
2012-01-02,3,8788,3,9,12,True
2012-01-02,4,8789,0,4,4,False
2012-01-02,5,8790,1,3,4,False
2012-01-02,6,8791,0,14,14,False
2012-01-02,7,8792,0,16,16,False
2012-01-02,8,8793,2,51,53,False
2012-01-02,9,8794,15,53,68,False
2012-01-02,10,8795,20,89,109,False
2012-01-02,11,8796,33,142,175,False
2012-01-02,12,8797,41,161,202,False
2012-01-02,13,8798,26,150,176,False
2012-01-02,14,8799,10,141,151,False
2012-01-02,15,8800,29,139,168,False
2012-01-02,16,8801,10,144,154,False
2012-01-02,17,8802,17,136,153,False
2012-01-02,18,8803,13,113,126,False
2012-01-02,19,8804,4,89,93,False
2012-01-02,20,8805,5,83,88,False
2012-01-02,21,8806,3,63,66,False
2012-01-02,22,8807,3,36,39,False
2012-01-02,23,8808,2,32,34,False
2012-01-03,0,8809,0,13,13,False
2012-01-03,1,8810,1,5,6,False
2012-01-03,2,8811,0,3,3,False
2012-01-03,3,8812,0,2,2,False
2012-01-03,4,8813,0,5,5,False
2012-01-03,5,8814,0,12,12,False
2012-01-03,6,8815,4,81,85,False
2012-01-03,7,8816,2,168,170,False
2012-01-03,8,8817,5,349,354,False
2012-01-03,9,8818,8,145,153,False
2012-01-03,10,8819,5,55,60,False
2012-01-03,11,8820,12,63,75,False
2012-01-03,12,8821,4,70,74,False
2012-01-03,13,8822,5,68,73,False
2012-01-03,14,8823,7,72,79,False
2012-01-03,15,8824,9,68,77,False
2012-01-03,16,8825,7,129,136,False
2012-01-03,17,8826,4,241,245,False
2012-01-03,18,8827,10,214,224,False
2012-01-03,19,8828,4,152,156,False
2012-01-03,20,8829,0,115,115,False
2012-01-03,21,8830,2,66,68,False
2012-01-03,22,8831,0,33,33,False
2012-01-03,23,8832,0,18,18,False
2012-01-04,0,8833,0,9,9,False
2012-01-04,1,8834,0,3,3,False
2012-01-04,2,8835,0,1,1,False
2012-01-04,3,8836,0,1,1,False
2012-01-04,4,8837,0,2,2,False
2012-01-04,5,8838,0,14,14,False
2012-01-04,6,8839,0,59,59,False
2012-01-04,7,8840,1,151,152,False
2012-01-04,8,8841,5,310,315,False
2012-01-04,9,8842,7,173,180,False
2012-01-04,10,8843,7,57,64,False
2012-01-04,11,8844,6,40,46,False
2012-01-04,12,8845,9,75,84,False
2012-01-04,13,8846,9,82,91,False
2012-01-04,14,8847,6,69,75,False
2012-01-04,15,8848,9,81,90,False
2012-01-04,16,8849,8,123,131,False
2012-01-04,17,8850,9,272,281,False
2012-01-04,18,8851,9,280,289,False
2012-01-04,19,8852,2,182,184,False
2012-01-04,20,8853,2,121,123,False
2012-01-04,21,8854,2,88,90,False
2012-01-04,22,8855,4,48,52,False
2012-01-04,23,8856,0,32,32,False
2012-01-05,0,8857,1,13,14,False
2012-01-05,1,8858,0,5,5,False
2012-01-05,2,8859,0,4,4,False
2012-01-05,3,8860,0,4,4,False
2012-01-05,4,8861,0,5,5,False
2012-01-05,5,8862,0,26,26,False
2012-01-05,6,8863,0,78,78,False
2012-01-05,7,8864,3,212,215,False
2012-01-05,8,8865,11,377,388,False
2012-01-05,9,8866,7,220,227,False
2012-01-05,10,8867,5,81,86,False
2012-01-05,11,8868,6,78,84,False
2012-01-05,12,8869,6,114,120,False
2012-01-05,13,8870,6,112,118,False
2012-01-05,14,8871,13,104,117,False
2012-01-05,15,8872,6,113,119,False
2012-01-05,16,8873,19,178,197,False
2012-01-05,17,8874,19,393,412,False
2012-01-05,18,8875,9,374,383,False
2012-01-05,19,8876,10,255,265,False
2012-01-05,20,8877,5,172,177,False
2012-01-05,21,8878,9,88,97,False
2012-01-05,22,8879,1,70,71,False
2012-01-05,23,8880,4,56,60,False
2012-01-06,0,8881,1,24,25,False
2012-01-06,1,8882,2,6,8,False
2012-01-06,2,8883,2,3,5,False
2012-01-06,3,8884,1,3,4,False
2012-01-06,4,8885,0,3,3,False
2012-01-06,5,8886,0,13,13,False
2012-01-06,6,8887,1,69,70,False
2012-01-06,7,8888,4,201,205,False
2012-01-06,8,8889,11,436,447,False
2012-01-06,9,8890,4,237,241,False
2012-01-06,10,8891,14,102,116,False
2012-01-06,11,8892,8,130,138,False
2012-01-06,12,8893,23,168,191,False
2012-01-06,13,8894,16,188,204,False
2012-01-06,14,8895,26,152,178,False
2012-01-06,15,8896,44,178,222,False
2012-01-06,16,8897,35,259,294,False
2012-01-06,17,8898,20,456,476,False
2012-01-06,18,8899,28,391,419,False
2012-01-06,19,8900,11,261,272,False
2012-01-06,20,8901,14,163,177,False
2012-01-06,21,8902,17,137,154,False
2012-01-06,22,8903,12,123,135,False
2012-01-06,23,8904,13,88,101,False
2012-01-07,0,8905,2,77,79,False
2012-01-07,1,8906,6,56,62,False
2012-01-07,2,8907,2,36,38,False
2012-01-07,3,8908,1,19,20,False
2012-01-07,4,8909,1,9,10,False
2012-01-07,5,8910,2,7,9,False
2012-01-07,6,8911,0,7,7,False
2012-01-07,7,8912,0,20,20,False
2012-01-07,8,8913,0,64,64,False
2012-01-07,9,8914,14,116,130,False
2012-01-07,10,8915,43,160,203,False
2012-01-07,11,8916,74,250,324,False
2012-01-07,12,8917,100,276,376,False
2012-01-07,13,8918,149,296,445,False
2012-01-07,14,8919,156,356,512,False
2012-01-07,15,8920,132,317,449,False
2012-01-07,16,8921,133,268,401,False
2012-01-07,17,8922,87,235,322,False
2012-01-07,18,8923,49,248,297,False
2012-01-07,19,8924,44,171,215,False
2012-01-07,20,8925,21,149,170,False
2012-01-07,21,8926,22,118,140,False
2012-01-07,22,8927,16,93,109,False
2012-01-07,23,8928,16,103,119,False
2012-01-08,0,8929,14,77,91,False
2012-01-08,1,8930,10,62,72,False
2012-01-08,2,8931,10,57,67,False
2012-01-08,3,8932,6,26,32,False
2012-01-08,4,8933,2,4,6,False
2012-01-08,5,8934,0,2,2,False
2012-01-08,6,8935,0,2,2,False
2012-01-08,7,8936,1,23,24,False
2012-01-08,8,8937,4,53,57,False
2012-01-08,9,8938,23,102,125,False
2012-01-08,10,8939,27,181,208,False
2012-01-08,11,8940,55,201,256,False
2012-01-08,12,8941,78,273,351,False
2012-01-08,13,8942,77,266,343,False
2012-01-08,14,8943,75,253,328,False
2012-01-08,15,8944,89,241,330,False
2012-01-08,16,8945,58,256,314,False
2012-01-08,17,8946,22,197,219,False
2012-01-08,18,8947,19,162,181,False
2012-01-08,19,8948,8,104,112,False
2012-01-08,20,8949,7,119,126,False
2012-01-08,21,8950,10,81,91,False
2012-01-08,22,8951,4,54,58,False
2012-01-08,23,8952,0,30,30,False
2012-01-09,0,8953,3,12,15,False
2012-01-09,1,8954,1,4,5,False
2012-01-09,2,8955,2,3,5,False
2012-01-09,3,8956,0,3,3,False
2012-01-09,4,8957,0,4,4,False
2012-01-09,5,8958,0,21,21,False
2012-01-09,6,8959,3,85,88,False
2012-01-09,7,8960,1,239,240,False
2012-01-09,8,8961,13,407,420,False
2012-01-09,9,8962,9,188,197,False
2012-01-09,10,8963,13,95,108,False
2012-01-09,11,8964,6,82,88,False
2012-01-09,12,8965,10,93,103,False
2012-01-09,13,8966,3,77,80,False
2012-01-09,14,8967,5,45,50,False
2012-01-09,15,8968,5,64,69,False
2012-01-09,16,8969,3,46,49,False
2012-01-09,17,8970,5,147,152,False
2012-01-09,18,8971,6,158,164,False
2012-01-09,19,8972,3,187,190,False
2012-01-09,20,8973,5,127,132,False
2012-01-09,21,8974,1,78,79,False
2012-01-09,22,8975,8,54,62,False
2012-01-09,23,8976,1,51,52,False
2012-01-10,0,8977,0,14,14,False
2012-01-10,1,8978,2,3,5,False
2012-01-10,2,8979,2,2,4,False
2012-01-10,3,8980,3,9,12,True
2012-01-10,4,8981,0,4,4,False
2012-01-10,5,8982,0,23,23,False
2012-01-10,6,8983,0,79,79,False
2012-01-10,7,8984,3,219,222,False
2012-01-10,8,8985,6,465,471,False
2012-01-10,9,8986,11,184,195,False
2012-01-10,10,8987,3,80,83,False
2012-01-10,11,8988,8,93,101,False
2012-01-10,12,8989,13,127,140,False
2012-01-10,13,8990,15,163,178,False
2012-01-10,14,8991,10,96,106,False
2012-01-10,15,8992,17,119,136,False
2012-01-10,16,8993,15,225,240,False
2012-01-10,17,8994,14,446,460,False
2012-01-10,18,8995,13,372,385,False
2012-01-10,19,8996,11,270,281,False
2012-01-10,20,8997,10,190,200,False
2012-01-10,21,8998,7,109,116,False
2012-01-10,22,8999,10,104,114,False
2012-01-10,23,9000,3,38,41,False
2012-01-11,0,9001,2,26,28,False
2012-01-11,1,9002,1,6,7,False
2012-01-11,2,9003,0,5,5,False
2012-01-11,3,9004,0,4,4,False
2012-01-11,4,9005,0,2,2,False
2012-01-11,5,9006,0,22,22,False
2012-01-11,6,9007,2,72,74,False
2012-01-11,7,9008,9,247,256,False
2012-01-11,8,9009,11,488,499,False
2012-01-11,9,9010,7,218,225,False
2012-01-11,10,9011,13,84,97,False
2012-01-11,11,9012,9,90,99,False
2012-01-11,12,9013,4,51,55,False
2012-01-11,13,9014,8,57,65,False
2012-01-11,14,9015,3,70,73,False
2012-01-11,15,9016,6,73,79,False
2012-01-11,16,9017,6,112,118,False
2012-01-11,17,9018,6,128,134,False
2012-01-11,18,9019,2,96,98,False
2012-01-11,19,9020,1,92,93,False
2012-01-11,20,9021,2,55,57,False
2012-01-11,21,9022,0,29,29,False
2012-01-11,22,9023,0,49,49,False
2012-01-11,23,9024,0,9,9,False
2012-01-12,0,9025,0,3,3,False
2012-01-12,1,9026,0,3,3,False
2012-01-12,2,9027,1,1,2,False
2012-01-12,3,9028,0,3,3,False
2012-01-12,4,9029,0,2,2,False
2012-01-12,5,9030,0,16,16,False
2012-01-12,6,9031,1,88,89,False
2012-01-12,7,9032,2,218,220,False
2012-01-12,8,9033,11,497,508,False
2012-01-12,9,9034,10,220,230,False
2012-01-12,10,9035,6,84,90,False
2012-01-12,11,9036,18,101,119,False
2012-01-12,12,9037,14,130,144,False
2012-01-12,13,9038,13,170,183,False
2012-01-12,14,9039,24,132,156,False
2012-01-12,15,9040,32,156,188,False
2012-01-12,16,9041,33,248,281,False
2012-01-12,17,9042,23,472,495,False
2012-01-12,18,9043,22,399,421,False
2012-01-12,19,9044,17,313,330,False
2012-01-12,20,9045,11,229,240,False
2012-01-12,21,9046,12,162,174,False
2012-01-12,22,9047,12,121,133,False
2012-01-12,23,9048,7,60,67,False
2012-01-13,0,9049,4,38,42,False
2012-01-13,1,9050,0,12,12,False
2012-01-13,2,9051,1,13,14,False
2012-01-13,3,9052,3,4,7,False
2012-01-13,4,9053,1,2,3,False
2012-01-13,5,9054,0,21,21,False
2012-01-13,6,9055,2,71,73,False
2012-01-13,7,9056,3,174,177,False
2012-01-13,8,9057,11,408,419,False
2012-01-13,9,9058,10,204,214,False
2012-01-13,10,9059,2,101,103,False
2012-01-13,11,9060,12,102,114,False
2012-01-13,12,9061,14,140,154,False
2012-01-13,13,9062,14,140,154,False
2012-01-13,14,9063,10,119,129,False
2012-01-13,15,9064,15,123,138,False
2012-01-13,16,9065,18,215,233,False
2012-01-13,17,9066,15,317,332,False
2012-01-13,18,9067,7,294,301,False
2012-01-13,19,9068,7,199,206,False
2012-01-13,20,9069,6,130,136,False
2012-01-13,21,9070,7,95,102,False
2012-01-13,22,9071,7,58,65,False
2012-01-13,23,9072,5,60,65,False
2012-01-14,0,9073,2,42,44,False
2012-01-14,1,9074,6,44,50,False
2012-01-14,2,9075,6,32,38,False
2012-01-14,3,9076,6,14,20,False
2012-01-14,4,9077,0,3,3,False
2012-01-14,5,9078,0,4,4,False
2012-01-14,6,9079,0,5,5,False
2012-01-14,7,9080,0,24,24,False
2012-01-14,8,9081,3,89,92,False
2012-01-14,9,9082,3,78,81,False
2012-01-14,10,9083,14,135,149,False
2012-01-14,11,9084,28,150,178,False
2012-01-14,12,9085,30,189,219,False
2012-01-14,13,9086,38,182,220,False
2012-01-14,14,9087,52,179,231,False
2012-01-14,15,9088,49,177,226,False
2012-01-14,16,9089,28,178,206,False
2012-01-14,17,9090,15,129,144,False
2012-01-14,18,9091,21,122,143,False
2012-01-14,19,9092,12,90,102,False
2012-01-14,20,9093,8,95,103,False
2012-01-14,21,9094,3,66,69,False
2012-01-14,22,9095,4,62,66,False
2012-01-14,23,9096,5,71,76,False
2012-01-15,0,9097,9,50,59,False
2012-01-15,1,9098,2,40,42,False
2012-01-15,2,9099,5,38,43,False
2012-01-15,3,9100,1,24,25,False
2012-01-15,4,9101,1,5,6,False
2012-01-15,5,9102,0,5,5,False
2012-01-15,6,9103,1,7,8,False
2012-01-15,7,9104,3,14,17,False
2012-01-15,8,9105,2,34,36,False
2012-01-15,9,9106,10,80,90,False
2012-01-15,10,9107,11,115,126,False
2012-01-15,11,9108,21,144,165,False
2012-01-15,12,9109,42,192,234,False
2012-01-15,13,9110,40,184,224,False
2012-01-15,14,9111,25,163,188,False
2012-01-15,15,9112,33,173,206,False
2012-01-15,16,9113,31,174,205,False
2012-01-15,17,9114,15,131,146,False
2012-01-15,18,9115,7,113,120,False
2012-01-15,19,9116,9,101,110,False
2012-01-15,20,9117,10,85,95,False
2012-01-15,21,9118,1,71,72,False
2012-01-15,22,9119,2,58,60,False
2012-01-15,23,9120,3,26,29,False
2012-01-16,0,9121,2,23,25,False
2012-01-16,1,9122,2,18,20,False
2012-01-16,2,9123,3,14,17,False
2012-01-16,3,9124,0,3,3,False
2012-01-16,4,9125,2,6,8,False
2012-01-16,5,9126,1,5,6,False
2012-01-16,6,9127,0,13,13,False
2012-01-16,7,9128,5,28,33,False
2012-01-16,8,9129,3,75,78,False
2012-01-16,9,9130,7,89,96,False
2012-01-16,10,9131,19,107,126,False
2012-01-16,11,9132,21,158,179,False
2012-01-16,12,9133,20,165,185,False
2012-01-16,13,9134,26,202,228,False
2012-01-16,14,9135,23,158,181,False
2012-01-16,15,9136,17,175,192,False
2012-01-16,16,9137,22,158,180,False
2012-01-16,17,9138,19,174,193,False
2012-01-16,18,9139,6,175,181,False
2012-01-16,19,9140,10,134,144,False
2012-01-16,20,9141,2,88,90,False
2012-01-16,21,9142,3,46,49,False
2012-01-16,22,9143,4,39,43,False
2012-01-16,23,9144,0,28,28,False
2012-01-17,0,9145,0,12,12,False
2012-01-17,1,9146,0,2,2,False
2012-01-17,2,9147,0,12,12,False
2012-01-17,3,9148,3,9,12,True
2012-01-17,4,9149,0,2,2,False
2012-01-17,5,9150,0,13,13,False
2012-01-17,6,9151,0,57,57,False
2012-01-17,7,9152,5,121,126,False
2012-01-17,8,9153,3,90,93,False
2012-01-17,9,9154,7,61,68,False
2012-01-17,10,9155,1,61,62,False
2012-01-17,11,9156,2,73,75,False
2012-01-17,12,9157,3,83,86,False
2012-01-17,13,9158,8,95,103,False
2012-01-17,14,9159,12,120,132,False
2012-01-17,15,9160,6,123,129,False
2012-01-17,16,9161,14,205,219,False
2012-01-17,17,9162,20,442,462,False
2012-01-17,18,9163,12,451,463,False
2012-01-17,19,9164,11,297,308,False
2012-01-17,20,9165,11,169,180,False
2012-01-17,21,9166,6,174,180,False
2012-01-17,22,9167,5,85,90,False
2012-01-17,23,9168,1,60,61,False
2012-01-18,0,9169,3,14,17,False
2012-01-18,1,9170,0,10,10,False
2012-01-18,2,9171,1,1,2,False
2012-01-18,3,9172,1,3,4,False
2012-01-18,4,9173,0,1,1,False
2012-01-18,5,9174,0,29,29,False
2012-01-18,6,9175,0,88,88,False
2012-01-18,7,9176,1,262,263,False
2012-01-18,8,9177,15,474,489,False
2012-01-18,9,9178,6,196,202,False
2012-01-18,10,9179,5,88,93,False
2012-01-18,11,9180,4,110,114,False
